,Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
10,3.7135535149717134,3.9200275242231215,4.177814929086216,4.05923547073168,3.9593092878113754,3.9032700289291187,3.8824727932742182,4.24082632542934,3.86776161184557,3.7530127303456937,3.982093774215506,4.03958105234799,4.211783137401359,4.183353921303286,4.1179628813000235,4.010898928936004,4.16087151452231,3.923731529964121,4.178625781049027,3.986691066019921,4.311184560412602,4.283399164804871,4.28377475552225,4.139979600084829,4.068374890740955,4.238986425941781,4.1710240959900595,3.9374866184674446,4.222868359531841,4.141991533292891,4.466836398946044,4.108128712745757
11,4.19686769841368,3.916312550605208,4.094190464046385,3.9898869684907234,4.042364296141094,4.241600767793892,4.328066343541916,4.331198403097049,4.078110446873548,4.37786796524371,4.224359662167067,4.2527892732688715,4.144934984427398,4.47024596415081,4.868633669231538,4.254101543619122,4.158969785212567,4.34505625915045,4.4090952228422085,4.411043100260984,4.459940013345938,4.527410046132713,4.452266894538196,4.353703961439725,4.62423685364853,4.203278184686634,4.363840119537444,4.339742137409437,4.10837648605373,4.552389125598349,4.364717092814721,4.941101453938174
12,4.424129858365472,4.542461414774878,4.3095936026548465,4.187087520631456,4.287203248800008,4.29987342217557,4.23832590848239,4.2491291834381,4.1790493689038515,4.343863965327751,4.185974005484297,4.312250175192683,4.161474739257267,4.2046191789984535,4.220337356252702,4.368887299596528,4.451423362369124,4.605214388687636,4.789657098470532,4.434956417250538,4.566050293828837,4.832329611975747,4.674847073005011,4.487821799450798,4.507170303690486,4.881679757059293,4.668151536817438,4.631920141521074,4.837229246654703,4.856665036394882,4.866339689106054,4.697796441093674
13,5.039858921029286,5.008793546516112,4.466194383062967,4.73541580652313,4.7165107352192415,4.978002553143238,4.779282980446346,4.685555263176025,4.565843587514194,4.75446638715188,4.929664203111953,4.52696553632956,4.748656563299309,4.8762170876547195,4.768957718770518,4.766721612156757,4.403880277765835,4.578392986750319,4.67526010401984,4.392092859413628,4.671583946481891,4.706852523978686,4.709179049514147,4.629218141699948,4.132937310274311,3.91039274476059,4.201935371386147,4.128968653016055,4.21306416841258,4.2376191097052365,4.268336921516547,4.12055935890862
14,4.276413769949968,4.1778382758460255,4.250510820139064,4.243700128331963,3.9341562985705587,4.233338608730746,3.8588501231704253,4.23090266518051,4.185840260308436,4.052148564100949,4.1910306440238,4.109768190272065,4.330908369192431,4.254454320166242,4.2664789377941945,4.094492125680665,4.214678339860283,3.938150194837624,3.9828061859308317,4.023245252178135,4.114775840263378,4.127056377998026,4.2640290497233435,4.220234851492539,4.306349432170444,4.225657931940642,4.262591842554552,4.2200884035380675,4.244448676093713,4.343762473170501,4.235633319057166,4.234897319694341
15,3.5685951898614734,3.5568856866375285,3.7064827916555108,3.884451236926865,3.7927743743743543,3.69778342349572,3.629609559064691,3.8146416178180313,3.8517780354911073,3.6708251075663108,3.745017811896924,3.660534749038774,3.8182422434175582,3.785215793761664,3.619640570352421,3.508183021633675,3.6446594630532285,3.8130254012991163,3.868336589258713,3.597790634844817,3.6317120051991743,3.6255955227607806,3.6839648644958944,3.6080890675188977,3.669973179858837,3.728131811437108,3.6112566756202105,3.5031783920896524,3.5158903140332063,3.5187170560302037,3.6343402202183546,3.6195111429056137
16,3.5233439210254724,3.5554175383344813,3.5727945988940326,3.5934193715733955,3.5805236965965017,3.693194411149091,3.618694024347302,3.696135007548976,3.717898356215113,3.602877313839677,3.6835132281714276,3.680260090770693,3.667995895744372,3.7558560247022306,3.6909266823918165,3.6622770607328956,3.601405786357774,3.6586320516316078,3.6701746625936607,3.7010991219008647,3.5910337939271897,3.5445532677833125,3.7889589856593107,3.4569804736597343,3.8858612029363746,3.611880342227109,3.6552622990286046,3.6437777360509087,3.4893582482392227,3.68529256572978,3.620017124957875,3.6067711486184035
17,3.642540411737701,3.6321433686895706,3.704409259487133,3.3966837852761627,3.5135447705544487,3.6204444826084554,3.6502953104837172,3.6549835337486924,3.637577321158726,3.492021880490331,3.6181912082214494,3.543866074984946,3.672657220803813,3.5584150070963925,3.714490964409751,3.6675795200918144,3.451229399871937,3.578951949556719,3.7650514714128036,3.390951708361429,3.936363721462951,3.6782643569952076,3.5737824112614103,3.5096043719479346,3.626527622592538,3.71785812979165,3.572472602553576,3.8088123375535585,3.724535240695686,3.6235217753576126,3.3843692103196115,3.4376263324349643
18,3.49195806474545,3.4849433649599812,3.5521723987381315,3.5896607076781737,4.012567589972863,3.8685721138019664,3.8336830697598296,4.237527573374879,4.030309208210662,3.8073076000091204,3.600563482323001,3.497365435879694,3.631184043400729,4.126608125906808,3.68219649457524,4.1457803342454485,3.636203198512184,3.877249626457218,4.021817033934263,3.5715138509759874,3.8984174953937965,3.8578436653240757,3.736957308006169,3.5395788097702,3.931261347090635,4.442748572559051,4.158268102574187,4.761594950015854,4.101474701607558,4.102419735084021,4.036252442011174,3.648650690425888
19,4.22343755991325,4.017294796173179,4.170091607326972,4.199575240268758,4.009846665142451,4.032134651327265,4.112365338322365,3.952621210884369,4.045742769566374,4.007779937251266,4.174513363025204,3.9565458528328916,3.8971591321664047,4.017201639158739,3.8933900883995562,3.628234800179673,3.7604103882306106,3.9007112896281066,4.049357854479762,3.9088269523106036,3.725739637076872,4.116232621211158,4.086706122968973,4.4865220357215145,4.0131739715201125,4.227279001460214,3.932214995728363,3.555495563413726,4.0915558994713646,3.8613418541706106,4.220413338147583,3.8128446931560545
20,3.8138480673632063,3.9414103330126005,3.846427006632012,3.7129532492041206,3.788084688282877,3.973684424789134,3.904538577527778,3.826261328546965,3.836843600347686,3.8473402253276143,3.8283773954711395,3.862865022537856,3.977903520514915,3.8846773713271765,4.024117239500062,3.812946158645109,3.8827534991902737,3.755447018045553,3.779548217674489,3.7427620037017886,3.70863886004554,3.863409317843254,3.8389144215673197,3.8109085752347656,3.775149324970466,3.8262675998875664,3.895046008820492,3.6011308999915816,3.738178963169199,3.7842088808779972,3.8173481893548744,3.817446380641309
21,3.7241489192308164,3.857956665110038,3.6470072016666886,3.728974708304763,3.7115221182161338,3.7554613756750275,3.7760596987190995,3.8629111375363903,3.812151804283953,3.8168278475247304,4.059626500469993,3.8887873448263237,3.9020944958266415,3.882772405641752,3.832852188616872,3.7553470152655937,3.7769913956070216,3.9441701738899293,3.8760526850823576,3.9749548861805986,3.8917331155265913,3.9109334124479918,3.789272963715557,3.988962250204852,3.9804195056598766,3.9043710262799487,3.9597455361925475,3.6794536349897067,3.8167851562028807,3.8741761737494302,3.607967452978252,3.812860652682588
22,3.9251538807667417,3.9086399570606947,3.825588841153999,3.955756454011029,3.847387815747451,3.7041387513687325,3.892952823611153,3.8484222317171257,3.9890890825103376,3.732542276362148,3.9346540699666375,3.742364963691617,3.9035050652217977,3.831264973782802,3.945754218167906,3.7906513314221133,4.916857240188319,5.033923456173596,4.986994713896832,4.980309996281744,5.0445224758563985,5.371751577196308,4.995733699757838,5.005345354696235,4.79161682307257,5.186202012855561,4.981501510058237,5.095873809640808,5.117165819174425,5.132670723721895,5.161841844013324,4.709653089007849
23,5.159743408292079,4.730578608796006,4.933298876726225,5.071193186400797,4.936062622883341,5.213403152104771,4.996520283655168,4.705808185137483,4.943592068477297,4.8454569294119265,4.9104906274891365,5.346123616211765,5.1827924097180205,4.385577786768454,4.948712285938911,5.166072153046583,4.825819191858653,4.882837183140402,4.757581829068817,4.904383340719537,4.834660171330234,5.007486935767253,4.872720831921931,4.759302230306563,3.0153431562133894,3.0757108822725514,3.185871331582058,3.137856973795859,3.107575039594851,3.139218224135047,3.1032950950283706,3.0905359511295196
24,3.1701780309121905,3.096266133968761,3.074442709784715,3.188505577223603,3.171422801292721,3.1025672588412445,3.135309125069251,2.9946443384595396,3.19010590451745,3.1596567075548943,3.099838275441914,3.0744279438638444,3.1083254999588257,3.1685993191214648,3.0971736679448614,3.0691837311127768,3.088264766947394,3.125345243993677,3.071090985908356,3.052318633992575,3.053868065696534,3.172449715653552,3.075106253681673,2.980027778442287,3.0258881303503746,3.1422865084027856,3.094799674163971,3.0211224646619255,3.0628040736238247,3.16352053299378,3.0182539162344293,3.0458447988350423
25,3.4226075042215163,3.395336271181227,3.5337116572915037,3.5542890595600984,3.3298939492272117,3.4851748767246713,3.674275883339512,3.514354291502887,3.649111578242403,3.4035202795822874,3.3592890675601597,3.404393046986142,3.48244709869494,3.332885208978871,3.4449462962658726,3.2513515632955934,3.457635574865411,3.4709899565472146,3.5485039317963847,3.336783989749284,3.2950392973577256,3.3057833398858127,3.384605818431253,3.3571253789694864,3.3208016156271696,3.4173219314698855,3.352075228929471,3.2569962403281094,3.3654899808260854,3.4930484623522404,3.309950342123522,3.2865311490413136
26,3.269445003976492,3.2396637067262732,3.185413908348904,3.312803706090306,3.443173997204977,3.531114121601934,3.435160776585913,3.4612195354292448,4.987986782075736,4.823081778360305,5.329637099808548,4.8772143934963115,5.135698195520441,5.121492496119758,5.1382591938931315,5.0368995684987405,5.1762481481249,5.377396416885042,5.313981977613338,5.150713696139785,5.1822217378525055,5.110227997441512,5.1617159145679326,5.847265864522906,5.285603683632967,5.185042186857134,5.150025586368298,5.096393676405697,5.54610587423875,5.491794737873514,5.324720051586231,5.450904598722331
27,5.14379617493871,5.412961659810768,5.264794602820772,5.326520906369761,5.282924141142842,5.325367768823489,5.177135853407321,5.161307462745942,4.947568566166316,5.404756805590461,5.172616652415411,4.910962382937644,5.374367657372175,5.3640528368011795,5.4203458358314425,5.224229597869712,3.3861348735301733,3.67789701117624,3.491133608673571,3.497887057046919,3.3227481012249167,3.521679812119531,3.490245047773168,3.2758124439353318,3.2994224687878466,3.4358780729220983,3.5138621103676146,3.2997463127277142,3.419828650408063,3.3331865931753795,3.4416751813422124,3.402296094705195
28,3.7651910180284314,3.2175487885666723,3.4695043054102044,3.4009538326667146,3.3254548115798253,3.1783285167815376,3.357182164338218,3.425675372728968,3.232156852076693,3.2961823802584553,3.3489763402922446,3.252682195502491,3.3823168733319893,3.2914171284736815,3.3430477858377587,3.3773121643750885,3.2291384085814925,3.3888234122648537,3.2455211752075313,3.4129883181666205,3.491696023829637,3.4303913843967506,3.2367368056721357,3.199248241464285,4.782209887140307,4.838689351263633,4.658256057128592,4.881358760397688,5.107796501728796,5.1748307378185245,4.771033884379989,4.726213178006991
29,4.854171877492981,5.0051200990149205,4.586535437781444,4.9491298765467455,4.77566437510875,4.776286150797012,4.944973924906189,4.936390051102476,5.527907540975801,5.300743088346233,5.609178710600421,5.362189766670995,5.224594234123581,5.2076086998478806,5.5221195334014315,4.959726870722359,5.03327388693909,4.93557968198501,5.453793121034775,4.614591476329693,5.121139532062092,4.875901612030761,4.847913594446044,4.967284379410705,4.816965900100025,4.834133218204873,4.588519235656497,5.022524920293874,4.9510227073360475,4.6431382063213436,4.913573566796351,4.715885313165882
30,3.6167485067313128,3.732308259767804,4.088174486326327,4.13153992672926,3.862065803656235,4.201382021487841,3.9333074187191084,3.9128689508901515,3.955525664419769,3.9682033618251245,3.8419857528776498,4.0311148434644775,3.98831776974786,3.993371695479174,4.071916909845251,3.733952141152678,4.4106334246726115,3.957524336216553,3.8654292856265635,4.0760151664559645,3.868709039663544,4.103768031527592,3.958561113981196,3.957533047164706,3.7742317718764986,3.9547012311313736,4.004254594612985,3.8953709587045227,4.055952983975178,4.177426690713763,3.851207596922488,3.8763662675887187
31,3.7863278111435235,3.9061060694234326,3.789829178808498,3.873690550501231,4.145713445594236,4.085156011624742,3.6916128207366166,3.854564344010177,3.7517260942857984,3.8291479552370253,3.5240273797929,3.983897431572558,4.24152529860051,4.24273743735677,4.146364602146069,4.1387808936441,4.293974378230944,4.01925491158763,4.185275440205926,4.229431009130845,4.317103290435688,3.8527799523146595,4.100448773064662,3.8777526618121896,4.5173317231678904,4.040404492465871,4.111867733580663,4.067955965931812,4.2803597413836005,4.5642455371495725,4.390439022943274,3.9874363998033813
32,4.186509408896871,3.9980294754954344,4.545211284567384,4.479815804809705,4.153787652198542,3.8808754638407605,3.9712785753350928,4.088936256458375,4.024768571762991,4.0839069968417885,3.7616399271461005,3.8643237304509763,4.131936932802765,3.855453360643886,3.694858120362835,3.792652884617048,3.2823149370492515,3.176410491602275,3.255061799401379,3.338248122188646,3.271746265729637,3.55609552765138,3.422458749553672,3.3055394082936664,3.226218376979428,3.4212879294626415,3.239668060508348,3.2949824419955687,3.270431788122563,3.4908151008070027,3.2118519691186775,3.3656884658558583
33,3.380511054946449,3.3264748964989965,3.222941152649726,3.2083354812394993,3.151095428678412,3.3671744492401214,3.2572722930374294,3.2689012586223964,3.2978310126833663,3.3450113484066195,3.183675697838365,3.302527641135905,3.2704088270282496,3.2780200307749454,3.2657918177462246,3.4087430002510746,3.269493616397869,3.172075977153987,3.1915515435668675,3.3105633611776475,3.225337750882303,3.2634308250487174,3.342760005170338,3.170126736444012,4.259215829213903,4.457083330092464,4.6106021215551705,4.381618540554171,4.357840348610026,4.613096796534043,4.645803193131356,4.370499167099394
34,4.362370474952065,4.533373799835092,4.359020697666604,4.3479597676843,4.525320660518345,4.552243576556245,4.527383199607078,4.151856407651118,4.771387933653935,4.396883684621607,4.303576700811761,4.4620860450363296,4.214623859065105,4.243918055941271,4.339322312647853,4.407483682165428,4.115431106430175,4.3533852862700275,4.39157995224362,3.915343589896044,4.269400520131354,4.148763168606119,4.258639590943051,4.248337033381959,4.246716366941785,4.172598337056939,4.2878797761569025,4.36714016141085,4.342530712447123,4.413213933198394,4.315000646373212,4.375807708855039
35,3.6103931815563564,3.6862890324602633,3.9522337685867486,3.7019825391699968,3.504552308464404,3.887852652995437,3.8057061425732885,3.6114624515801474,3.684253681931954,3.897234119707428,3.7780733260467767,3.7646206508274602,3.8323866439654966,3.8410302139797157,3.766278536468698,3.5998275390535586,3.90886318976939,3.6428582728866985,3.8311302225042008,3.7300530476757916,3.5229599034725756,3.714820348783653,3.6213762972351247,3.905856831047941,3.606210721237775,3.6073629380969217,3.8014558904478624,3.46659897953977,3.7791520329645976,3.6850227106797524,3.579643595840879,3.5681492198274314
36,3.6656393683537942,3.6363852164284425,3.7091847687661357,3.6180222241031816,3.6494583460554884,3.627688165770648,3.5784786388864185,3.784829257157871,3.7299867393337207,3.576410467553079,3.6403588581997797,3.8306372051678044,3.8525788983524873,4.070006088200213,4.134555959753221,3.899175736756277,3.6179081797155215,3.807940675767678,3.7337426888027565,3.65090512679126,4.024419521496021,3.850882287240461,4.527330133147618,4.4159638149235025,4.196362737544698,4.450821788822117,3.885877203179872,3.832584263920629,3.7524049952262524,3.9893646761409665,3.9001648739660566,3.9678770164624817
37,4.052606343525953,4.217455027353233,4.054897653217794,4.784580305107856,3.628732251158004,3.9201537585224164,4.020617846047688,3.8368931994087396,3.724387380888946,3.817934351392153,3.7904686647786034,3.609231663664256,3.5958502337112384,3.877346184025547,3.657679702388849,3.7471302628353915,3.7404912262688756,3.9407569401184834,3.6060105691601687,3.6519144269773367,3.5459931063627432,3.7284293899589227,3.73851595504104,3.5738434495035802,3.544973993074394,3.686584341855971,3.868010948456934,3.625092006259692,3.8926947719712928,3.624681099160635,3.6242775202089788,3.5962801734980716
38,3.8423915938764712,3.663904651801127,3.9117781039610025,3.6133653133218417,3.81052979454784,3.639514163509403,3.6863569230428586,3.752934401377608,3.7177339163291268,3.8902028001927547,3.9537075232076178,3.78064031598301,3.732736983633198,3.7531365997604076,3.6116029070826077,3.7235452063380716,3.6400208295118386,3.9334996056599603,3.574145534827671,3.763492586584637,3.8643186490392614,3.8630228721271846,3.721890995055419,3.7547461478017548,3.7491626625981453,2.8963994985582273,3.099011814012395,3.1940275618476117,2.839669187418198,3.2391482363123787,3.117722539687002,2.9330161072886827
39,2.814124291210331,3.110623928011156,2.8490230903366736,3.1931002290523276,2.9183412696994595,2.9032578338445325,2.844077596574069,2.8944230021416124,3.176161695450612,3.4080761341161208,2.774086093586004,2.830946613286188,3.179326032285887,3.119454204236386,3.750948630263906,3.087062921996904,3.101554919486572,2.8239275193261446,2.8429325151646663,2.8370569289152816,2.772821757374139,2.818576131609803,2.7952858333490553,2.872874783545318,2.8972069921954398,2.843551696568758,3.1602622379325362,2.837099526140177,2.92373126711181,2.828297815626143,3.141349046939448,2.8546613845018736
40,2.8195972408893826,2.8738981836072592,2.8949560079949963,2.816579567037886,2.674922127167739,2.774648954236559,2.8280757318291814,2.9500480616426157,3.0102411387330514,2.8128577932884533,2.8600030275450363,2.9033587866458737,2.9120720457851634,2.9492248018181937,2.8290059519883184,2.757020502385107,2.7330132821052646,2.7608112177313404,2.8711537631210664,2.860209468677032,2.9096681903074986,2.8717644283853017,2.8405293986770337,2.7873082626193915,2.935458054813352,3.05687917500665,2.939480384330539,2.830586124335669,2.7462076378757003,2.9180522485382765,2.733656074232366,2.864690873682654
41,2.8722932592060815,2.843194453030501,2.73606351727946,2.897080413221702,2.8925912757232006,2.802474583346334,2.7530708288902357,2.731167526761382,4.998251656104141,5.225569133336351,4.805948586824221,5.009612519211447,5.002264978148343,5.6881750814885885,5.185025703159522,5.048074226655555,4.851301979547579,4.964387082383461,5.218714279142986,5.355801699158802,5.237548126855249,4.949276231231499,5.004405767396713,5.270437722239627,5.7390077442452245,6.077753426980589,5.44542909906707,5.254395015752143,5.103005618814426,5.363623856079418,4.804222976191663,5.615303920589762
42,5.735530772065805,5.790431884616225,5.727172096126855,5.34864114705167,5.273851901107067,5.516435678649057,5.597049726186891,5.692235434557063,5.92664152200173,4.9486157813533405,5.736531806025288,4.724063013533316,5.622861454328972,5.769671898245179,5.192116133586299,4.696898616381348,2.9899975385444466,3.058319977693657,3.034924933574113,3.0470083425072976,3.070262519922872,3.2461733992629944,3.122591749011081,3.1505856468952755,3.0422041829513273,3.0442458851927046,2.956667999805902,2.9907136541274384,3.048281366787279,3.0201413304820313,3.0698483802590264,2.971705683337366
43,3.136551757683516,3.0694855380272568,3.204062055093113,3.032683772281428,3.034373489249751,3.0197441796201416,3.0367036016164843,3.13134636711342,2.96595444720963,2.9505275655918433,3.2094993614014404,2.8711017800013408,3.0851810255438887,2.946065244885425,2.9830223218407554,2.9380723298539553,2.9033293565803273,2.883929647889772,2.9069697702205928,2.9407240966563473,2.765646847485146,2.911025628156428,2.904788322839399,2.95759271080867,5.104802875588621,4.94961358422461,5.2359939223565375,5.497417620012493,5.40254847199232,5.136320791112731,5.300540623995957,4.870580514490052
44,5.155422773627635,5.143684087394301,5.134191339679294,5.248518122526375,5.243709941319524,5.155470985547301,5.327009677774081,5.155540689937025,5.377140273223816,4.759717156584656,4.920187613748656,5.011026963839135,5.081394440829941,5.235430275124414,4.922752671678693,5.082514546203109,5.125876974556781,5.288891174840861,4.9986123728215714,4.715816078880434,4.889014623323056,5.138406765174808,5.219855224411443,5.4607087651007715,5.2266529826310535,5.364191647119399,5.123691936958988,5.257298910312571,5.327342439612604,5.326739258938063,5.043190375739604,6.221437315629895
45,3.3639899639051154,3.2195014606161347,3.447686010623031,3.346928351373072,3.469212856539159,3.5677341196674304,3.2571485040051633,3.6020125085018404,3.54411600796684,3.5602690448582375,3.3132215040105657,3.2779936100384828,3.637065140488882,3.7575810408236365,3.6444679474674966,4.012920209932925,3.833589089168822,3.4577667131581373,3.3907898610482987,3.4692741665844267,3.796042669048935,3.783478538563948,3.706204831265292,3.703166180294479,3.573960152477106,3.1197830625984384,3.561398500661798,3.5385285258459094,3.7152600641911833,3.1863922360600556,3.508954007951842,3.4153172317368727
46,3.471589212920713,3.626510150355779,3.393668182619032,3.255895140194309,2.9886042815114653,3.307616164586906,3.549194830283218,3.1912082159638064,4.339690329484712,4.483032284898381,4.520735053138709,4.459682701194774,4.922260074332679,4.533066160685753,5.00216904566693,4.510586483002297,4.592026731236728,4.492155592848423,4.648941555945135,4.466541306542754,4.418424024656563,4.312290347732932,4.663699696190039,4.345349616834294,4.583120533323821,4.5651426975800025,4.4659061271776865,4.642762066185445,4.24117785852384,4.258027880864648,4.368914047243722,4.400265333250924
47,4.432349394751237,4.157688652530294,4.3128569521141555,4.245621299562377,4.377673552529292,4.279272289318012,4.924451377051893,4.577865752215813,4.293805305191196,4.31690356807671,4.409282206234112,4.330632449239569,4.363929758202395,5.068522354184305,4.405824241051672,4.522532825441156,3.3842106964042102,3.429346905966161,3.321581568512185,3.3815609205930386,3.373601902523441,3.5700864554584224,3.2597520614966795,3.429027498559923,3.530588114676788,3.216484170419447,3.450258552327462,3.3520101980048223,3.2531342080536088,3.355823972401625,3.4683495278452217,3.440222066489979
48,3.459514690291516,3.5913721681561244,3.259324412247937,3.252802361431823,3.212203834260133,3.5189339613570967,3.2894754572388325,3.3016855014588633,3.4522797506653427,3.3573318262723273,3.338579758962107,3.2930692006391635,3.2349431288039847,3.2705893565893818,3.2989893997748365,3.372524677070882,3.2972106821748004,3.393251980794527,3.274087270197919,3.411550330990765,3.42669318527373,3.3676671747505247,3.4183857266157953,3.256393736316466,3.5192677614274888,3.4456996710254786,3.4818387433119686,3.706547396940159,3.720507863043082,3.6507406963758635,3.7134305088932864,3.9760367766300777
49,3.5685602612311977,4.026838204815502,3.458475415339207,3.6722079474031593,4.165673939725873,3.670972356465666,3.8800901234770873,3.644501461545766,3.7479352803310215,3.5572846642299614,3.9647952891532396,3.598617485626768,3.588476020299005,4.0035405831015085,3.835020529072535,3.907288325545553,3.8540382388517673,4.049107046578666,3.964960560855705,3.679977425868488,3.6374774074190452,3.4875267723509387,3.5007171288035237,3.694658118241835,3.615455059168253,3.8643374098079453,4.173996685342258,4.210187164358142,3.814596112798467,4.119710272445271,3.728783305703804,3.769872444328071
